sutta_uid,language,abstract,url
an8.85,de,German translation of AN 8.85 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii85
an8.86,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.86/pi
an8.86,en,English translation of AN 8.86 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.086.than.html
an8.86,en,English translation of AN 8.86 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html
an8.86,de,German translation of AN 8.86 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii86
an8.87,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.87/pi
an8.87,en,English translation of AN 8.87 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html
an8.87,de,German translation of AN 8.87 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii87
an8.88,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.88/pi
an8.88,en,English translation of AN 8.88 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html
an8.88,de,German translation of AN 8.88 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii88
an8.89,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.89/pi
an8.89,en,English translation of AN 8.89 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html
an8.89,de,German translation of AN 8.89 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii89
an8.90,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.90/pi
an8.90,en,English translation of AN 8.90 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html
an8.90,de,German translation of AN 8.90 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii90
an8.91-117,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.91-117/pi
an8.91-117,en,English translation of AN 8.91-117 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/010-samannavaggo-e.html
an8.91-117,de,German translation of AN 8.91-117 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii91
an8.118,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.118/pi
an8.118,en,Translated by Bhikkhu Bodhi,/an8.118/en
an8.118,en,English translation of AN 8.118 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html
an8.118,de,German translation of AN 8.118 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii92
an8.119,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.119/pi
an8.119,en,Translated by Bhikkhu Bodhi,/an8.119/en
an8.119,en,English translation of AN 8.119 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html
an8.119,de,German translation of AN 8.119 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii92
an8.120,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.120/pi
an8.120,en,Translated by Bhikkhu Bodhi,/an8.120/en
an8.120,en,English translation of AN 8.120 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html
an8.120,de,German translation of AN 8.120 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii92
an8.121-147,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an8.121-147/pi
an8.121-147,en,Translated by Bhikkhu Bodhi,/an8.121-147/en
an8.121-147,en,English translation of AN 8.121-147 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html
an8.121-147,de,German translation of AN 8.121-147 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii92
an8.148-627,en,Translated by Bhikkhu Bodhi,/an8.148-627/en
an8.148-627,en,English translation of AN 8.148-627 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html
an8.148-627,de,German translation of AN 8.148-627 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a08_081-092.html#a_viii92
an9.1,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.1/pi
an9.1,en,English translation of AN 9.1 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.001.than.html
an9.1,en,English translation of AN 9.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.1,de,German translation of AN 9.1 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix1
an9.2,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.2/pi
an9.2,en,English translation of AN 9.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.2,de,German translation of AN 9.2 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix2
an9.3,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.3/pi
an9.3,en,English translation of AN 9.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.3,de,German translation of AN 9.3 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix3
an9.4,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.4/pi
an9.4,en,English translation of AN 9.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.4,de,German translation of AN 9.4 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix4
an9.5,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.5/pi
an9.5,en,English translation of AN 9.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.5,de,German translation of AN 9.5 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix5
an9.6,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.6/pi
an9.6,en,English translation of AN 9.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.6,de,German translation of AN 9.6 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix6
an9.7,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.7/pi
an9.7,en,English translation of AN 9.7 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.007.than.html
an9.7,en,English translation of AN 9.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.7,de,German translation of AN 9.7 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix7
an9.8,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.8/pi
an9.8,en,English translation of AN 9.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.8,de,German translation of AN 9.8 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix8
an9.9,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.9/pi
an9.9,en,English translation of AN 9.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.9,de,German translation of AN 9.9 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix9
an9.10,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.10/pi
an9.10,en,English translation of AN 9.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html
an9.10,de,German translation of AN 9.10 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_001-010.html#a_ix10
an9.11,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.11/pi
an9.11,en,English translation of AN 9.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.11,de,German translation of AN 9.11 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix11
an9.12,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.12/pi
an9.12,en,English translation of AN 9.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.12,de,German translation of AN 9.12 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix12
an9.13,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.13/pi
an9.13,en,English translation of AN 9.13 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.013.than.html
an9.13,en,English translation of AN 9.13 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.13,de,German translation of AN 9.13 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix13
an9.14,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.14/pi
an9.14,en,English translation of AN 9.14 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.014.than.html
an9.14,en,English translation of AN 9.14 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.14,de,German translation of AN 9.14 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix14
an9.15,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.15/pi
an9.15,en,English translation of AN 9.15 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.015.than.html
an9.15,en,English translation of AN 9.15 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.15,de,German translation of AN 9.15 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix15
an9.16,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.16/pi
an9.16,en,English translation of AN 9.16 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.016.than.html
an9.16,en,English translation of AN 9.16 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.16,de,German translation of AN 9.16 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix16
an9.17,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.17/pi
an9.17,en,English translation of AN 9.17 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.17,de,German translation of AN 9.17 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix17
an9.18,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.18/pi
an9.18,en,English translation of AN 9.18 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.18,de,German translation of AN 9.18 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix18
an9.19,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.19/pi
an9.19,en,English translation of AN 9.19 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.19,de,German translation of AN 9.19 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix19
an9.20,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.20/pi
an9.20,en,English translation of AN 9.20 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html
an9.20,de,German translation of AN 9.20 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_011-020.html#a_ix20
an9.21,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.21/pi
an9.21,en,English translation of AN 9.21 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.21,de,German translation of AN 9.21 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix21
an9.22,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.22/pi
an9.22,en,English translation of AN 9.22 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.22,de,German translation of AN 9.22 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix22
an9.23,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.23/pi
an9.23,en,English translation of AN 9.23 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.23,de,German translation of AN 9.23 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix23
an9.24,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.24/pi
an9.24,en,English translation of AN 9.24 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.24,de,German translation of AN 9.24 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix24
an9.25,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.25/pi
an9.25,en,English translation of AN 9.25 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.25,de,German translation of AN 9.25 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix25
an9.26,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.26/pi
an9.26,en,English translation of AN 9.26 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.26,de,German translation of AN 9.26 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix26
an9.27,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.27/pi
an9.27,en,English translation of AN 9.27 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.27,de,German translation of AN 9.27 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix26
an9.28,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.28/pi
an9.28,en,English translation of AN 9.28 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.28,de,German translation of AN 9.28 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix26
an9.29,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.29/pi
an9.29,en,English translation of AN 9.29 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.29,de,German translation of AN 9.29 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix26
an9.30,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.30/pi
an9.30,en,English translation of AN 9.30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.30,de,German translation of AN 9.30 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix26
an9.31,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.31/pi
an9.31,en,English translation of AN 9.31 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html
an9.31,de,German translation of AN 9.31 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_021-031.html#a_ix31
an9.32,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.32/pi
an9.32,en,English translation of AN 9.32 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.32,de,German translation of AN 9.32 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix32
an9.33,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.33/pi
an9.33,en,English translation of AN 9.33 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.33,de,German translation of AN 9.33 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix33
an9.34,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.34/pi
an9.34,en,English translation of AN 9.34 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.034.than.html
an9.34,en,English translation of AN 9.34 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.34,de,German translation of AN 9.34 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix34
an9.35,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.35/pi
an9.35,en,English translation of AN 9.35 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.035.than.html
an9.35,en,English translation of AN 9.35 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.35,de,German translation of AN 9.35 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix35
an9.36,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.36/pi
an9.36,en,English translation of AN 9.36 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.036.than.html
an9.36,en,English translation of AN 9.36 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.36,de,German translation of AN 9.36 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix36
an9.37,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.37/pi
an9.37,en,English translation of AN 9.37 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.037.than.html
an9.37,en,English translation of AN 9.37 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.37,de,German translation of AN 9.37 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix37
an9.38,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.38/pi
an9.38,en,English translation of AN 9.38 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.38,de,German translation of AN 9.38 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix38
an9.39,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.39/pi
an9.39,en,English translation of AN 9.39 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.39,de,German translation of AN 9.39 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix39
an9.40,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.40/pi
an9.40,en,English translation of AN 9.40 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.040.than.html
an9.40,en,English translation of AN 9.40 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.40,de,German translation of AN 9.40 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix40
an9.41,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.41/pi
an9.41,en,English translation of AN 9.41 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.041.than.html
an9.41,en,English translation of AN 9.41 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html
an9.41,de,German translation of AN 9.41 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_032-041.html#a_ix41
an9.42,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.42/pi
an9.42,en,English translation of AN 9.42 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html
an9.42,de,German translation of AN 9.42 from palikanon.com. Translator Nyanatiloka/Nyanaponika.,http://palikanon.com/angutt/a09_042-093.html#a_ix42
an9.43,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/an9.43/pi
